iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
691,2500,6664,15,4988,0,5003
692,2500,6664,22,4984,0,5006
693,2500,6664,20,4984,0,5004
694,2500,6664,12,4989,0,5001
695,2500,6664,20,4986,0,5006
696,2500,6664,22,4984,0,5006
697,2500,6664,20,4985,0,5005
698,2500,6664,14,4989,0,5003
699,2500,6664,20,4985,0,5005
700,2500,6664,32,4977,0,5009
701,2500,6664,19,4983,0,5002
702,2500,6664,17,4986,0,5003
703,2500,6664,12,4990,0,5002
704,2500,6664,29,4977,0,5006
705,2500,6664,16,4988,0,5004
706,2500,6664,25,4980,0,5005
707,2500,6664,30,4980,0,5010
708,2500,6664,21,4984,0,5005
709,2500,6664,22,4983,0,5005
710,2500,6664,19,4984,0,5003
711,2500,6664,15,4986,0,5001
712,2500,6664,21,4983,0,5004
713,2500,6664,22,4983,0,5005
714,2500,6664,27,4979,0,5006
715,2500,6664,16,4986,0,5002
716,2500,6664,20,4985,0,5005
717,2500,6664,9,4991,0,5000
718,2500,6664,22,4984,0,5006
719,2500,6664,16,4988,0,5004
720,2500,6664,20,4986,0,5006
721,2500,6664,17,4985,0,5002
722,2500,6664,37,4977,0,5014
723,2500,6664,23,4982,0,5005
724,2500,6664,16,4988,0,5004
725,2500,6664,19,4986,0,5005
726,2500,6664,17,4985,0,5002
727,2500,6664,17,4985,0,5002
728,2500,6664,32,4979,0,5011
729,2500,6664,25,4981,0,5006
730,2500,6664,28,4979,0,5007
731,2500,6664,17,4987,0,5004
732,2500,6664,25,4981,0,5006
733,2500,6664,20,4984,0,5004
734,2500,6664,14,4989,0,5003
735,2500,6664,24,4983,0,5007
736,2500,6664,21,4983,0,5004
737,2500,6664,25,4982,0,5007
738,2500,6664,16,4985,0,5001
739,2500,6664,20,4986,0,5006
740,2500,6664,31,4978,0,5009
741,2500,6664,15,4988,0,5003
742,2500,6664,20,4985,0,5005
743,2500,6664,19,4984,0,5003
744,2500,6664,17,4987,0,5004
745,2500,6664,24,4983,0,5007
746,2500,6664,23,4983,0,5006
747,2500,6664,22,4983,0,5005
748,2500,6664,23,4983,0,5006
749,2500,6664,26,4980,0,5006
750,2500,6664,22,4981,0,5003
751,2500,6664,21,4984,0,5005
752,2500,6664,22,4984,0,5006
753,2500,6664,16,4988,0,5004
754,2500,6664,20,4985,0,5005
755,2500,6664,16,4987,0,5003
756,2500,6664,24,4980,0,5004
757,2500,6664,28,4981,0,5009
758,2500,6664,26,4981,0,5007
759,2500,6664,25,4981,0,5006
760,2500,6664,21,4984,0,5005
761,2500,6664,14,4987,0,5001
762,2500,6664,16,4987,0,5003
763,2500,6664,18,4985,0,5003
