iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
732,2500,7497,4998,2499,0,7497
733,2500,7497,4998,2499,0,7497
734,2500,7497,4998,2499,0,7497
735,2500,7497,4998,2499,0,7497
736,2500,7497,4998,2499,0,7497
737,2500,7497,4998,2499,0,7497
738,2500,7497,4998,2499,0,7497
739,2500,7497,4998,2499,0,7497
740,2500,7497,4998,2499,0,7497
741,2500,7497,4998,2499,0,7497
742,2500,7497,4998,2499,0,7497
743,2500,7497,4998,2499,0,7497
744,2500,7497,4998,2499,0,7497
745,2500,7497,4998,2499,0,7497
746,2500,7497,4998,2499,0,7497
747,2500,7497,4998,2499,0,7497
748,2500,7497,4998,2499,0,7497
749,2500,7497,4998,2499,0,7497
750,2500,7497,4998,2499,0,7497
751,2500,7497,4998,2499,0,7497
752,2500,7497,4998,2499,0,7497
753,2500,7497,4998,2499,0,7497
754,2500,7497,4998,2499,0,7497
755,2500,7497,4998,2499,0,7497
756,2500,7497,4998,2499,0,7497
757,2500,7497,4998,2499,0,7497
758,2500,7497,4998,2499,0,7497
759,2500,7497,4998,2499,0,7497
760,2500,7497,4998,2499,0,7497
761,2500,7497,4998,2499,0,7497
762,2500,7497,4998,2499,0,7497
763,2500,7497,4998,2499,0,7497
764,2500,7497,4998,2499,0,7497
765,2500,7497,4998,2499,0,7497
766,2500,7497,4998,2499,0,7497
767,2500,7497,4998,2499,0,7497
768,2500,7497,4998,2499,0,7497
769,2500,7497,4998,2499,0,7497
770,2500,7497,4998,2499,0,7497
771,2500,7497,4998,2499,0,7497
772,2500,7497,4998,2499,0,7497
773,2500,7497,4998,2499,0,7497
774,2500,7497,4998,2499,0,7497
775,2500,7497,4998,2499,0,7497
776,2500,7497,4998,2499,0,7497
777,2500,7497,4998,2499,0,7497
778,2500,7497,4998,2499,0,7497
779,2500,7497,4998,2499,0,7497
780,2500,7497,4998,2499,0,7497
781,2500,7497,4998,2499,0,7497
782,2500,7497,4998,2499,0,7497
783,2500,7497,4998,2499,0,7497
784,2500,7497,4998,2499,0,7497
785,2500,7497,4998,2499,0,7497
786,2500,7497,4998,2499,0,7497
787,2500,7497,4998,2499,0,7497
788,2500,7497,4998,2499,0,7497
789,2500,7497,4998,2499,0,7497
790,2500,7497,4998,2499,0,7497
791,2500,7497,4998,2499,0,7497
792,2500,7497,4998,2499,0,7497
793,2500,7497,4998,2499,0,7497
794,2500,7497,4998,2499,0,7497
795,2500,7497,4998,2499,0,7497
796,2500,7497,4998,2499,0,7497
797,2500,7497,4998,2499,0,7497
798,2500,7497,4998,2499,0,7497
799,2500,7497,4998,2499,0,7497
800,2500,7497,4998,2499,0,7497
801,2500,7497,4998,2499,0,7497
802,2500,7497,4998,2499,0,7497
803,2500,7497,4998,2499,0,7497
804,2500,7497,4998,2499,0,7497
805,2500,7497,4998,2499,0,7497
806,2500,7497,4998,2499,0,7497
807,2500,7497,4998,2499,0,7497
808,2500,7497,4998,2499,0,7497
809,2500,7497,4998,2499,0,7497
810,2500,7497,4998,2499,0,7497
811,2500,7497,4998,2499,0,7497
812,2500,7497,4998,2499,0,7497
813,2500,7497,4998,2499,0,7497
814,2500,7497,4998,2499,0,7497
815,2500,7497,4998,2499,0,7497
816,2500,7497,4998,2499,0,7497
817,2500,7497,4998,2499,0,7497
818,2500,7497,4998,2499,0,7497
819,2500,7497,4998,2499,0,7497
820,2500,7497,4998,2499,0,7497
821,2500,7497,4998,2499,0,7497
822,2500,7497,4998,2499,0,7497
823,2500,7497,4998,2499,0,7497
824,2500,7497,4998,2499,0,7497
825,2500,7497,4998,2499,0,7497
826,2500,7497,4998,2499,0,7497
827,2500,7497,4998,2499,0,7497
828,2500,7497,4998,2499,0,7497
829,2500,7497,4998,2499,0,7497
830,2500,7497,4998,2499,0,7497
831,2500,7497,4998,2499,0,7497
832,2500,7497,4998,2499,0,7497
833,2500,7497,4998,2499,0,7497
834,2500,7497,4998,2499,0,7497
835,2500,7497,4998,2499,0,7497
836,2500,7497,4998,2499,0,7497
837,2500,7497,4998,2499,0,7497
838,2500,7497,4998,2499,0,7497
839,2500,7497,4998,2499,0,7497
840,2500,7497,4998,2499,0,7497
841,2500,7497,4998,2499,0,7497
842,2500,7497,4998,2499,0,7497
843,2500,7497,4998,2499,0,7497
844,2500,7497,4998,2499,0,7497
845,2500,7497,4998,2499,0,7497
846,2500,7497,4998,2499,0,7497
847,2500,7497,4998,2499,0,7497
848,2500,7497,4998,2499,0,7497
849,2500,7497,4998,2499,0,7497
850,2500,7497,4998,2499,0,7497
851,2500,7497,4998,2499,0,7497
852,2500,7497,4998,2499,0,7497
853,2500,7497,4998,2499,0,7497
854,2500,7497,4998,2499,0,7497
855,2500,7497,4998,2499,0,7497
856,2500,7497,4998,2499,0,7497
857,2500,7497,4998,2499,0,7497
858,2500,7497,4998,2499,0,7497
859,2500,7497,4998,2499,0,7497
860,2500,7497,4998,2499,0,7497
861,2500,7497,4998,2499,0,7497
862,2500,7497,4998,2499,0,7497
863,2500,7497,4998,2499,0,7497
864,2500,7497,4998,2499,0,7497
865,2500,7497,4998,2499,0,7497
866,2500,7497,4998,2499,0,7497
867,2500,7497,4998,2499,0,7497
868,2500,7497,4998,2499,0,7497
869,2500,7497,4998,2499,0,7497
870,2500,7497,4998,2499,0,7497
871,2500,7497,4998,2499,0,7497
872,2500,7497,4998,2499,0,7497
873,2500,7497,4998,2499,0,7497
874,2500,7497,4998,2499,0,7497
875,2500,7497,4998,2499,0,7497
876,2500,7497,4998,2499,0,7497
877,2500,7497,4998,2499,0,7497
878,2500,7497,4998,2499,0,7497
879,2500,7497,4998,2499,0,7497
880,2500,7497,4998,2499,0,7497
881,2500,7497,4998,2499,0,7497
882,2500,7497,4998,2499,0,7497
883,2500,7497,4998,2499,0,7497
884,2500,7497,4998,2499,0,7497
885,2500,7497,4998,2499,0,7497
886,2500,7497,4998,2499,0,7497
887,2500,7497,4998,2499,0,7497
888,2500,7497,4998,2499,0,7497
889,2500,7497,4998,2499,0,7497
890,2500,7497,4998,2499,0,7497
891,2500,7497,4998,2499,0,7497
892,2500,7497,4998,2499,0,7497
893,2500,7497,4998,2499,0,7497
894,2500,7497,4998,2499,0,7497
895,2500,7497,4998,2499,0,7497
896,2500,7497,4998,2499,0,7497
897,2500,7497,4998,2499,0,7497
898,2500,7497,4998,2499,0,7497
899,2500,7497,4998,2499,0,7497
900,2500,7497,4998,2499,0,7497
901,2500,7497,4998,2499,0,7497
902,2500,7497,4998,2499,0,7497
903,2500,7497,4998,2499,0,7497
904,2500,7497,4998,2499,0,7497
905,2500,7497,4998,2499,0,7497
906,2500,7497,4998,2499,0,7497
907,2500,7497,4998,2499,0,7497
908,2500,7497,4998,2499,0,7497
909,2500,7497,4998,2499,0,7497
910,2500,7497,4998,2499,0,7497
911,2500,7497,4998,2499,0,7497
912,2500,7497,4998,2499,0,7497
913,2500,7497,4998,2499,0,7497
914,2500,7497,4998,2499,0,7497
915,2500,7497,4998,2499,0,7497
916,2500,7497,4998,2499,0,7497
917,2500,7497,4998,2499,0,7497
918,2500,7497,4998,2499,0,7497
919,2500,7497,4998,2499,0,7497
920,2500,7497,4998,2499,0,7497
921,2500,7497,4998,2499,0,7497
922,2500,7497,4998,2499,0,7497
923,2500,7497,4998,2499,0,7497
924,2500,7497,4998,2499,0,7497
925,2500,7497,4998,2499,0,7497
926,2500,7497,4998,2499,0,7497
927,2500,7497,4998,2499,0,7497
928,2500,7497,4998,2499,0,7497
929,2500,7497,4998,2499,0,7497
930,2500,7497,4998,2499,0,7497
931,2500,7497,4998,2499,0,7497
932,2500,7497,4998,2499,0,7497
933,2500,7497,4998,2499,0,7497
934,2500,7497,4998,2499,0,7497
935,2500,7497,4998,2499,0,7497
936,2500,7497,4998,2499,0,7497
937,2500,7497,4998,2499,0,7497
938,2500,7497,4998,2499,0,7497
939,2500,7497,4998,2499,0,7497
940,2500,7497,4998,2499,0,7497
941,2500,7497,4998,2499,0,7497
942,2500,7497,4998,2499,0,7497
943,2500,7497,4998,2499,0,7497
944,2500,7497,4998,2499,0,7497
945,2500,7497,4998,2499,0,7497
946,2500,7497,4998,2499,0,7497
947,2500,7497,4998,2499,0,7497
948,2500,7497,4998,2499,0,7497
949,2500,7497,4998,2499,0,7497
950,2500,7497,4998,2499,0,7497
951,2500,7497,4998,2499,0,7497
952,2500,7497,4998,2499,0,7497
953,2500,7497,4998,2499,0,7497
954,2500,7497,4998,2499,0,7497
955,2500,7497,4998,2499,0,7497
956,2500,7497,4998,2499,0,7497
957,2500,7497,4998,2499,0,7497
958,2500,7497,4998,2499,0,7497
959,2500,7497,4998,2499,0,7497
960,2500,7497,4998,2499,0,7497
961,2500,7497,4998,2499,0,7497
962,2500,7497,4998,2499,0,7497
963,2500,7497,4998,2499,0,7497
964,2500,7497,4998,2499,0,7497
965,2500,7497,4998,2499,0,7497
966,2500,7497,4998,2499,0,7497
967,2500,7497,4998,2499,0,7497
968,2500,7497,4998,2499,0,7497
969,2500,7497,4998,2499,0,7497
970,2500,7497,4998,2499,0,7497
971,2500,7497,4998,2499,0,7497
972,2500,7497,4998,2499,0,7497
973,2500,7497,4998,2499,0,7497
974,2500,7497,4998,2499,0,7497
975,2500,7497,4998,2499,0,7497
976,2500,7497,4998,2499,0,7497
977,2500,7497,4998,2499,0,7497
978,2500,7497,4998,2499,0,7497
979,2500,7497,4998,2499,0,7497
980,2500,7497,4998,2499,0,7497
981,2500,7497,4998,2499,0,7497
982,2500,7497,4998,2499,0,7497
983,2500,7497,4998,2499,0,7497
984,2500,7497,4998,2499,0,7497
985,2500,7497,4998,2499,0,7497
986,2500,7497,4998,2499,0,7497
987,2500,7497,4998,2499,0,7497
988,2500,7497,4998,2499,0,7497
989,2500,7497,4998,2499,0,7497
990,2500,7497,4998,2499,0,7497
991,2500,7497,4998,2499,0,7497
992,2500,7497,4998,2499,0,7497
993,2500,7497,4998,2499,0,7497
994,2500,7497,4998,2499,0,7497
995,2500,7497,4998,2499,0,7497
996,2500,7497,4998,2499,0,7497
997,2500,7497,4998,2499,0,7497
998,2500,7497,4998,2499,0,7497
999,2500,7497,4998,2499,0,7497
