iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
240,5000,9999,5,9995,0,10000
241,5000,9999,5,9995,0,10000
242,5000,9999,5,9995,0,10000
243,5000,9999,5,9995,0,10000
244,5000,9999,5,9995,0,10000
245,5000,9999,5,9995,0,10000
246,5000,9999,5,9995,0,10000
247,5000,9999,5,9995,0,10000
248,5000,9999,5,9995,0,10000
249,5000,9999,5,9995,0,10000
250,5000,9999,5,9995,0,10000
251,5000,9999,5,9995,0,10000
252,5000,9999,5,9995,0,10000
253,5000,9999,5,9995,0,10000
254,5000,9999,5,9995,0,10000
255,5000,9999,5,9995,0,10000
256,5000,9999,5,9995,0,10000
257,5000,9999,5,9995,0,10000
258,5000,9999,5,9995,0,10000
259,5000,9999,5,9995,0,10000
260,5000,9999,5,9995,0,10000
261,5000,9999,5,9995,0,10000
262,5000,9999,5,9995,0,10000
263,5000,9999,5,9995,0,10000
264,5000,9999,5,9995,0,10000
265,5000,9999,5,9995,0,10000
266,5000,9999,5,9995,0,10000
267,5000,9999,5,9995,0,10000
268,5000,9999,5,9995,0,10000
269,5000,9999,5,9995,0,10000
270,5000,9999,5,9995,0,10000
271,5000,9999,5,9995,0,10000
272,5000,9999,5,9995,0,10000
273,5000,9999,5,9995,0,10000
274,5000,9999,5,9995,0,10000
275,5000,9999,5,9995,0,10000
276,5000,9999,5,9995,0,10000
277,5000,9999,5,9995,0,10000
278,5000,9999,5,9995,0,10000
279,5000,9999,5,9995,0,10000
280,5000,9999,5,9995,0,10000
281,5000,9999,5,9995,0,10000
282,5000,9999,5,9995,0,10000
283,5000,9999,5,9995,0,10000
284,5000,9999,5,9995,0,10000
285,5000,9999,5,9995,0,10000
286,5000,9999,5,9995,0,10000
287,5000,9999,5,9995,0,10000
288,5000,9999,5,9995,0,10000
289,5000,9999,5,9995,0,10000
290,5000,9999,5,9995,0,10000
291,5000,9999,5,9995,0,10000
292,5000,9999,5,9995,0,10000
293,5000,9999,5,9995,0,10000
294,5000,9999,5,9995,0,10000
295,5000,9999,5,9995,0,10000
296,5000,9999,5,9995,0,10000
297,5000,9999,5,9995,0,10000
298,5000,9999,5,9995,0,10000
299,5000,9999,5,9995,0,10000
300,5000,9999,5,9995,0,10000
301,5000,9999,5,9995,0,10000
302,5000,9999,5,9995,0,10000
303,5000,9999,5,9995,0,10000
304,5000,9999,5,9995,0,10000
305,5000,9999,5,9995,0,10000
306,5000,9999,5,9995,0,10000
307,5000,9999,5,9995,0,10000
308,5000,9999,5,9995,0,10000
309,5000,9999,5,9995,0,10000
310,5000,9999,5,9995,0,10000
311,5000,9999,5,9995,0,10000
312,5000,9999,5,9995,0,10000
313,5000,9999,5,9995,0,10000
314,5000,9999,5,9995,0,10000
315,5000,9999,5,9995,0,10000
316,5000,9999,5,9995,0,10000
317,5000,9999,5,9995,0,10000
318,5000,9999,5,9995,0,10000
319,5000,9999,5,9995,0,10000
320,5000,9999,5,9995,0,10000
321,5000,9999,5,9995,0,10000
322,5000,9999,5,9995,0,10000
323,5000,9999,5,9995,0,10000
324,5000,9999,5,9995,0,10000
325,5000,9999,5,9995,0,10000
326,5000,9999,5,9995,0,10000
327,5000,9999,5,9995,0,10000
328,5000,9999,5,9995,0,10000
329,5000,9999,5,9995,0,10000
330,5000,9999,5,9995,0,10000
331,5000,9999,5,9995,0,10000
332,5000,9999,5,9995,0,10000
333,5000,9999,5,9995,0,10000
334,5000,9999,5,9995,0,10000
335,5000,9999,5,9995,0,10000
