iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
773,5000,13331,19,9985,0,10004
774,5000,13331,30,9979,0,10009
775,5000,13331,28,9980,0,10008
776,5000,13331,19,9986,0,10005
777,5000,13331,21,9985,0,10006
778,5000,13331,22,9984,0,10006
779,5000,13331,19,9986,0,10005
780,5000,13331,23,9984,0,10007
781,5000,13331,27,9981,0,10008
782,5000,13331,29,9980,0,10009
783,5000,13331,19,9985,0,10004
784,5000,13331,36,9976,0,10012
785,5000,13331,29,9979,0,10008
786,5000,13331,27,9980,0,10007
787,5000,13331,19,9984,0,10003
788,5000,13331,27,9980,0,10007
789,5000,13331,27,9981,0,10008
790,5000,13331,32,9977,0,10009
791,5000,13331,19,9986,0,10005
792,5000,13331,31,9979,0,10010
793,5000,13331,23,9983,0,10006
794,5000,13331,21,9982,0,10003
795,5000,13331,25,9980,0,10005
796,5000,13331,20,9987,0,10007
797,5000,13331,26,9981,0,10007
798,5000,13331,16,9987,0,10003
799,5000,13331,23,9985,0,10008
800,5000,13331,34,9978,0,10012
801,5000,13331,28,9980,0,10008
802,5000,13331,14,9989,0,10003
803,5000,13331,18,9985,0,10003
804,5000,13331,28,9978,0,10006
805,5000,13331,15,9989,0,10004
806,5000,13331,34,9975,0,10009
807,5000,13331,35,9976,0,10011
808,5000,13331,26,9982,0,10008
809,5000,13331,25,9981,0,10006
810,5000,13331,23,9984,0,10007
811,5000,13331,21,9985,0,10006
812,5000,13331,19,9986,0,10005
813,5000,13331,22,9982,0,10004
814,5000,13331,19,9983,0,10002
815,5000,13331,29,9979,0,10008
816,5000,13331,17,9986,0,10003
817,5000,13331,30,9978,0,10008
818,5000,13331,18,9987,0,10005
819,5000,13331,20,9983,0,10003
820,5000,13331,14,9987,0,10001
821,5000,13331,17,9987,0,10004
822,5000,13331,21,9986,0,10007
823,5000,13331,19,9986,0,10005
824,5000,13331,25,9982,0,10007
825,5000,13331,34,9976,0,10010
826,5000,13331,23,9982,0,10005
827,5000,13331,20,9983,0,10003
828,5000,13331,24,9981,0,10005
829,5000,13331,32,9976,0,10008
830,5000,13331,17,9986,0,10003
831,5000,13331,20,9982,0,10002
832,5000,13331,14,9989,0,10003
833,5000,13331,19,9985,0,10004
834,5000,13331,16,9988,0,10004
835,5000,13331,17,9986,0,10003
836,5000,13331,27,9979,0,10006
837,5000,13331,26,9982,0,10008
838,5000,13331,27,9978,0,10005
839,5000,13331,31,9978,0,10009
840,5000,13331,34,9976,0,10010
841,5000,13331,20,9985,0,10005
842,5000,13331,19,9983,0,10002
843,5000,13331,24,9984,0,10008
844,5000,13331,21,9985,0,10006
845,5000,13331,27,9979,0,10006
846,5000,13331,34,9979,0,10013
847,5000,13331,13,9989,0,10002
848,5000,13331,21,9984,0,10005
849,5000,13331,21,9984,0,10005
850,5000,13331,28,9981,0,10009
851,5000,13331,21,9985,0,10006
852,5000,13331,24,9982,0,10006
853,5000,13331,28,9982,0,10010
854,5000,13331,21,9983,0,10004
855,5000,13331,30,9978,0,10008
856,5000,13331,24,9980,0,10004
857,5000,13331,26,9981,0,10007
858,5000,13331,13,9990,0,10003
859,5000,13331,26,9983,0,10009
860,5000,13331,43,9971,0,10014
861,5000,13331,26,9982,0,10008
862,5000,13331,30,9979,0,10009
863,5000,13331,28,9978,0,10006
864,5000,13331,24,9980,0,10004
865,5000,13331,22,9983,0,10005
866,5000,13331,15,9988,0,10003
867,5000,13331,27,9979,0,10006
868,5000,13331,20,9987,0,10007
869,5000,13331,19,9984,0,10003
870,5000,13331,24,9983,0,10007
871,5000,13331,15,9987,0,10002
872,5000,13331,27,9978,0,10005
873,5000,13331,31,9979,0,10010
874,5000,13331,18,9986,0,10004
875,5000,13331,19,9985,0,10004
876,5000,13331,28,9980,0,10008
877,5000,13331,15,9988,0,10003
878,5000,13331,21,9984,0,10005
879,5000,13331,28,9980,0,10008
880,5000,13331,41,9971,0,10012
881,5000,13331,27,9982,0,10009
882,5000,13331,22,9983,0,10005
883,5000,13331,12,9991,0,10003
884,5000,13331,30,9981,0,10011
885,5000,13331,25,9980,0,10005
886,5000,13331,25,9980,0,10005
887,5000,13331,31,9979,0,10010
888,5000,13331,25,9981,0,10006
889,5000,13331,21,9984,0,10005
890,5000,13331,14,9988,0,10002
891,5000,13331,34,9975,0,10009
892,5000,13331,20,9986,0,10006
893,5000,13331,27,9981,0,10008
894,5000,13331,20,9983,0,10003
895,5000,13331,23,9982,0,10005
896,5000,13331,25,9978,0,10003
897,5000,13331,22,9983,0,10005
898,5000,13331,26,9982,0,10008
899,5000,13331,14,9989,0,10003
900,5000,13331,21,9984,0,10005
901,5000,13331,26,9981,0,10007
902,5000,13331,15,9988,0,10003
903,5000,13331,21,9985,0,10006
904,5000,13331,23,9983,0,10006
905,5000,13331,35,9975,0,10010
906,5000,13331,25,9982,0,10007
907,5000,13331,20,9986,0,10006
908,5000,13331,21,9981,0,10002
909,5000,13331,22,9985,0,10007
910,5000,13331,26,9982,0,10008
911,5000,13331,17,9986,0,10003
912,5000,13331,29,9981,0,10010
913,5000,13331,28,9980,0,10008
914,5000,13331,32,9977,0,10009
915,5000,13331,20,9984,0,10004
916,5000,13331,21,9983,0,10004
917,5000,13331,14,9989,0,10003
918,5000,13331,30,9977,0,10007
919,5000,13331,26,9981,0,10007
920,5000,13331,17,9988,0,10005
921,5000,13331,17,9987,0,10004
922,5000,13331,23,9983,0,10006
923,5000,13331,24,9982,0,10006
924,5000,13331,13,9989,0,10002
925,5000,13331,23,9981,0,10004
926,5000,13331,34,9975,0,10009
927,5000,13331,33,9977,0,10010
928,5000,13331,28,9980,0,10008
929,5000,13331,27,9979,0,10006
930,5000,13331,20,9986,0,10006
931,5000,13331,24,9982,0,10006
932,5000,13331,26,9979,0,10005
933,5000,13331,24,9982,0,10006
934,5000,13331,28,9979,0,10007
935,5000,13331,27,9980,0,10007
936,5000,13331,31,9976,0,10007
937,5000,13331,30,9978,0,10008
938,5000,13331,28,9982,0,10010
939,5000,13331,29,9978,0,10007
940,5000,13331,17,9986,0,10003
941,5000,13331,19,9985,0,10004
942,5000,13331,25,9981,0,10006
943,5000,13331,21,9985,0,10006
944,5000,13331,28,9978,0,10006
945,5000,13331,18,9987,0,10005
946,5000,13331,22,9983,0,10005
947,5000,13331,23,9982,0,10005
948,5000,13331,21,9985,0,10006
949,5000,13331,27,9982,0,10009
950,5000,13331,23,9984,0,10007
951,5000,13331,19,9984,0,10003
952,5000,13331,21,9984,0,10005
953,5000,13331,20,9985,0,10005
954,5000,13331,34,9975,0,10009
955,5000,13331,31,9978,0,10009
956,5000,13331,30,9978,0,10008
957,5000,13331,13,9989,0,10002
958,5000,13331,28,9981,0,10009
959,5000,13331,16,9987,0,10003
960,5000,13331,21,9985,0,10006
961,5000,13331,17,9987,0,10004
962,5000,13331,22,9985,0,10007
963,5000,13331,23,9984,0,10007
964,5000,13331,21,9984,0,10005
965,5000,13331,20,9984,0,10004
966,5000,13331,32,9978,0,10010
967,5000,13331,22,9984,0,10006
968,5000,13331,24,9981,0,10005
969,5000,13331,25,9981,0,10006
970,5000,13331,30,9977,0,10007
971,5000,13331,22,9983,0,10005
972,5000,13331,33,9975,0,10008
973,5000,13331,21,9983,0,10004
974,5000,13331,15,9986,0,10001
975,5000,13331,19,9986,0,10005
976,5000,13331,12,9988,0,10000
977,5000,13331,26,9981,0,10007
978,5000,13331,14,9988,0,10002
979,5000,13331,28,9979,0,10007
980,5000,13331,19,9987,0,10006
981,5000,13331,18,9986,0,10004
982,5000,13331,25,9983,0,10008
983,5000,13331,20,9985,0,10005
984,5000,13331,23,9982,0,10005
985,5000,13331,29,9981,0,10010
986,5000,13331,23,9981,0,10004
987,5000,13331,19,9985,0,10004
988,5000,13331,15,9988,0,10003
989,5000,13331,25,9980,0,10005
990,5000,13331,30,9980,0,10010
991,5000,13331,19,9984,0,10003
992,5000,13331,31,9978,0,10009
993,5000,13331,27,9981,0,10008
994,5000,13331,23,9981,0,10004
995,5000,13331,22,9982,0,10004
996,5000,13331,16,9987,0,10003
997,5000,13331,27,9980,0,10007
998,5000,13331,28,9980,0,10008
999,5000,13331,18,9985,0,10003
